file_path,language,nosi,dit,cbo,rfc,loc,comparisonsQty,returnQty,wmc,lcom,totalMethods,loopQty,assignmentsQty,maxNestedBlocks,repo_name,repo_url,commit_sha,source_commit_used,commit_message,defect
lib/streamlit/runtime/fragment.py,Python,0,2,23,33,311,223,11,51,19,20,10,54,8,streamlit,https://github.com/streamlit/streamlit.git,8fd2e2a40f3f0b986edfdcdb9aa59a5318f23ed0,c9be5a60375f2ddf418ac69be208f76ad2800e06,"fix(fragment): prevent stale auto-reruns from crashing apps (#15130)  ## Describe your changes  - Fixes a white-screen crash that occurred when a fragment chain auto-rerun (via `run_every`) tried to execute a stale fragment whose ancestor had already pruned it. - Orders queued fragment reruns by ancestry so parents always run before their descendants, while preserving FIFO ordering between unrelated fragment branches. - Tracks fragment registrations per invocation (instead of via a rerun-global set) so coalesced parent + child reruns preserve nested `run_every` fragments and clean up only truly stale ones. - Aligns the fragment storage registration API around `parent_fragment_id`, hardens `clear_stale_descendants` / `order_fragment_ids` against malformed parent chains, and keeps `st.rerun(scope=""fragment"")` execution order consistent.  ## Screenshot or video (only for visual changes)  N/A — backend-only fix, no visual changes.  ## GitHub Issue Link (if applicable)  - Fixes #15084  ## Testing Plan  - Unit Tests (JS and/or Python): added Python coverage in `lib/tests/streamlit/runtime/fragment_test.py` (storage helpers, ancestor-first ordering, FIFO preservation, cycle guard, nested re-registration) and `lib/tests/streamlit/runtime/scriptrunner/script_runner_test.py` (queued rerun ordering and stale-fragment cleanup). - E2E Tests: extended `e2e_playwright/st_fragment_run_every.py` / `st_fragment_run_every_test.py` with a regression scenario for nested `run_every` fragments that previously crashed the app. - Any manual testing needed?: verified the original repro from #15084 no longer crashes the app.  ---  **Contribution License Agreement**  By submitting this pull request you agree that all contributions to this project are made under the Apache 2.0 license.",1
lib/streamlit/runtime/scriptrunner/script_runner.py,Python,0,2,34,72,521,119,11,112,1,18,36,121,10,streamlit,https://github.com/streamlit/streamlit.git,8fd2e2a40f3f0b986edfdcdb9aa59a5318f23ed0,c9be5a60375f2ddf418ac69be208f76ad2800e06,"fix(fragment): prevent stale auto-reruns from crashing apps (#15130)  ## Describe your changes  - Fixes a white-screen crash that occurred when a fragment chain auto-rerun (via `run_every`) tried to execute a stale fragment whose ancestor had already pruned it. - Orders queued fragment reruns by ancestry so parents always run before their descendants, while preserving FIFO ordering between unrelated fragment branches. - Tracks fragment registrations per invocation (instead of via a rerun-global set) so coalesced parent + child reruns preserve nested `run_every` fragments and clean up only truly stale ones. - Aligns the fragment storage registration API around `parent_fragment_id`, hardens `clear_stale_descendants` / `order_fragment_ids` against malformed parent chains, and keeps `st.rerun(scope=""fragment"")` execution order consistent.  ## Screenshot or video (only for visual changes)  N/A — backend-only fix, no visual changes.  ## GitHub Issue Link (if applicable)  - Fixes #15084  ## Testing Plan  - Unit Tests (JS and/or Python): added Python coverage in `lib/tests/streamlit/runtime/fragment_test.py` (storage helpers, ancestor-first ordering, FIFO preservation, cycle guard, nested re-registration) and `lib/tests/streamlit/runtime/scriptrunner/script_runner_test.py` (queued rerun ordering and stale-fragment cleanup). - E2E Tests: extended `e2e_playwright/st_fragment_run_every.py` / `st_fragment_run_every_test.py` with a regression scenario for nested `run_every` fragments that previously crashed the app. - Any manual testing needed?: verified the original repro from #15084 no longer crashes the app.  ---  **Contribution License Agreement**  By submitting this pull request you agree that all contributions to this project are made under the Apache 2.0 license.",1
lib/streamlit/auth_util.py,Python,0,2,16,50,393,83,31,117,22,22,31,85,4,streamlit,https://github.com/streamlit/streamlit.git,e6cc87179365bc1eedf574dbc4853a4b1e6eeec2,c9be5a60375f2ddf418ac69be208f76ad2800e06,"fix(auth): migrate provider tokens to joserfc Move provider-token JWT encoding and decoding off deprecated authlib.jose so auth users stop seeing Authlib's deprecation warning ahead of 2.0. Keep an Authlib fallback for older environments, add direct regression coverage for the provider-token helpers, and document the follow-up decision around weak cookie_secret handling with joserfc's SecurityWarning.",1
lib/streamlit/user_info.py,Python,0,2,22,49,522,176,17,82,19,20,22,77,4,streamlit,https://github.com/streamlit/streamlit.git,e6cc87179365bc1eedf574dbc4853a4b1e6eeec2,c9be5a60375f2ddf418ac69be208f76ad2800e06,"fix(auth): migrate provider tokens to joserfc Move provider-token JWT encoding and decoding off deprecated authlib.jose so auth users stop seeing Authlib's deprecation warning ahead of 2.0. Keep an Authlib fallback for older environments, add direct regression coverage for the provider-token helpers, and document the follow-up decision around weak cookie_secret handling with joserfc's SecurityWarning.",1
lib/streamlit/config.py,Python,0,2,24,51,2188,355,43,333,41,41,205,425,6,streamlit,https://github.com/streamlit/streamlit.git,3f9e521e3215642f65c3401a5c7d107d846a8772,3f9e521e3215642f65c3401a5c7d107d846a8772,"Address review feedback: tighten comments and lock worker_exception reads  - Trim verbose comments per Laura's review (script_run_context   __post_init__, script_runner code_to_exec/coordinator cast,   test_regular_KeyError_is_rethrown comment, no future-work refs). - Drop misleading ""currently has no effect"" note from   runner.parallelMaxWorkers; the value sizes the per-run thread pool now. - Wrap worker_exception reads in _exception_lock so the read pairs with   request_stop()/request_rerun() writes; document join's drain contract.  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",0
lib/streamlit/runtime/fragment.py,Python,5,2,25,55,400,242,12,71,18,29,14,73,10,streamlit,https://github.com/streamlit/streamlit.git,3f9e521e3215642f65c3401a5c7d107d846a8772,3f9e521e3215642f65c3401a5c7d107d846a8772,"Address review feedback: tighten comments and lock worker_exception reads  - Trim verbose comments per Laura's review (script_run_context   __post_init__, script_runner code_to_exec/coordinator cast,   test_regular_KeyError_is_rethrown comment, no future-work refs). - Drop misleading ""currently has no effect"" note from   runner.parallelMaxWorkers; the value sizes the per-run thread pool now. - Wrap worker_exception reads in _exception_lock so the read pairs with   request_stop()/request_rerun() writes; document join's drain contract.  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",0
lib/streamlit/runtime/scriptrunner/script_runner.py,Python,0,2,34,78,543,127,11,116,1,18,35,129,10,streamlit,https://github.com/streamlit/streamlit.git,3f9e521e3215642f65c3401a5c7d107d846a8772,3f9e521e3215642f65c3401a5c7d107d846a8772,"Address review feedback: tighten comments and lock worker_exception reads  - Trim verbose comments per Laura's review (script_run_context   __post_init__, script_runner code_to_exec/coordinator cast,   test_regular_KeyError_is_rethrown comment, no future-work refs). - Drop misleading ""currently has no effect"" note from   runner.parallelMaxWorkers; the value sizes the per-run thread pool now. - Wrap worker_exception reads in _exception_lock so the read pairs with   request_stop()/request_rerun() writes; document join's drain contract.  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",0
lib/streamlit/runtime/scriptrunner_utils/script_run_context.py,Python,16,2,28,54,305,59,5,51,3,16,12,89,5,streamlit,https://github.com/streamlit/streamlit.git,3f9e521e3215642f65c3401a5c7d107d846a8772,3f9e521e3215642f65c3401a5c7d107d846a8772,"Address review feedback: tighten comments and lock worker_exception reads  - Trim verbose comments per Laura's review (script_run_context   __post_init__, script_runner code_to_exec/coordinator cast,   test_regular_KeyError_is_rethrown comment, no future-work refs). - Drop misleading ""currently has no effect"" note from   runner.parallelMaxWorkers; the value sizes the per-run thread pool now. - Wrap worker_exception reads in _exception_lock so the read pairs with   request_stop()/request_rerun() writes; document join's drain contract.  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",0
lib/streamlit/runtime/fragment.py,Python,5,2,25,53,389,239,12,68,18,29,12,70,10,streamlit,https://github.com/streamlit/streamlit.git,ab5c62ebc856f2b8ab88e5e1ce48d7839d46033a,1b59070ca2fcbf88bdae07569244f52d6a3d409e,"Address review: drain on any escape, guard submit-after-shutdown, clarify worker-exception comment  - script_runner.code_to_exec: broaden the exec/join try/except from   (RerunException, StopException) to BaseException so uncaught user   exceptions / KeyboardInterrupt also drain in-flight workers (no   leak once parallel dispatch lands in PR 7). - ParallelFragmentCoordinator.submit: roll back the outstanding   counter if the executor was shut down mid-submit (e.g. a nested   fragment racing with drain). Without this, _outstanding stays   non-zero forever and join() would hang. - script_runner._maybe_handle_execution_control_request: rewrite the   worker-exception comment to spell out why we re-raise here (workers   can't propagate exceptions across threads) and why worker intent   takes precedence over an external _requests entry. - New unit test for the submit-after-shutdown rollback.  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",1
lib/streamlit/runtime/scriptrunner/script_runner.py,Python,0,2,34,76,543,123,11,115,1,18,34,128,10,streamlit,https://github.com/streamlit/streamlit.git,ab5c62ebc856f2b8ab88e5e1ce48d7839d46033a,1b59070ca2fcbf88bdae07569244f52d6a3d409e,"Address review: drain on any escape, guard submit-after-shutdown, clarify worker-exception comment  - script_runner.code_to_exec: broaden the exec/join try/except from   (RerunException, StopException) to BaseException so uncaught user   exceptions / KeyboardInterrupt also drain in-flight workers (no   leak once parallel dispatch lands in PR 7). - ParallelFragmentCoordinator.submit: roll back the outstanding   counter if the executor was shut down mid-submit (e.g. a nested   fragment racing with drain). Without this, _outstanding stays   non-zero forever and join() would hang. - script_runner._maybe_handle_execution_control_request: rewrite the   worker-exception comment to spell out why we re-raise here (workers   can't propagate exceptions across threads) and why worker intent   takes precedence over an external _requests entry. - New unit test for the submit-after-shutdown rollback.  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",1
lib/streamlit/runtime/scriptrunner/script_runner.py,Python,0,2,34,76,543,123,11,115,1,18,34,128,10,streamlit,https://github.com/streamlit/streamlit.git,1b59070ca2fcbf88bdae07569244f52d6a3d409e,1b59070ca2fcbf88bdae07569244f52d6a3d409e,"docs: restore why-this-branch-exists context in worker-thread comment  Address review feedback: the previous comment dropped the original explanation for why _maybe_handle_execution_control_request branches on _is_in_script_thread() at all (deltas can be enqueued from non-script threads). It also referenced _stop_event by name, which isn't visible in the surrounding code. Replace with a comment that preserves the original ""why this thread check exists"" framing and adds the new worker-coordinator behavior on top.  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",0
lib/streamlit/config.py,Python,0,2,24,50,2179,355,43,333,41,41,205,422,6,streamlit,https://github.com/streamlit/streamlit.git,f9a3b8cfc1b3b05e3111f71461aa5939d1b78265,181690587bbb08c884332e4c477e4a67c8ae1c85,"Add ParallelFragmentCoordinator and post-exec join barrier  Lands the coordinator + join-barrier infrastructure for parallel fragments. No fragment is dispatched yet — submit() has no callers and join() is a no-op — so runtime behaviour is identical to develop, but every full-app run now owns a ParallelFragmentCoordinator and the script runner is wired to wait on outstanding worker fragments after exec().  - ParallelFragmentCoordinator owns a ThreadPoolExecutor, an   outstanding-work counter, a stop event, and a first-writer-wins   worker-exception slot (in lib/streamlit/runtime/fragment.py). - ScriptRunContext gains a parallel_coordinator field constructed   in reset(), a thread-identity guard in __post_init__ and reset(),   and a new yield_check parameter on reset(). - script_runner.py passes _maybe_handle_execution_control_request as   the yield check, calls coordinator.join() after exec(), and runs   coordinator.drain() if RerunException/StopException escape from   the exec/join pair. The yield-point hook re-raises any worker-   stored exception (preserving original type + RerunData) on the   script-thread branch and raises StopException on the worker-thread   branch when should_stop() is set. - New runner.parallelMaxWorkers config option (default None →   ThreadPoolExecutor's default sizing).  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",1
lib/streamlit/runtime/fragment.py,Python,5,2,23,38,314,221,10,50,19,20,9,51,10,streamlit,https://github.com/streamlit/streamlit.git,f9a3b8cfc1b3b05e3111f71461aa5939d1b78265,181690587bbb08c884332e4c477e4a67c8ae1c85,"Add ParallelFragmentCoordinator and post-exec join barrier  Lands the coordinator + join-barrier infrastructure for parallel fragments. No fragment is dispatched yet — submit() has no callers and join() is a no-op — so runtime behaviour is identical to develop, but every full-app run now owns a ParallelFragmentCoordinator and the script runner is wired to wait on outstanding worker fragments after exec().  - ParallelFragmentCoordinator owns a ThreadPoolExecutor, an   outstanding-work counter, a stop event, and a first-writer-wins   worker-exception slot (in lib/streamlit/runtime/fragment.py). - ScriptRunContext gains a parallel_coordinator field constructed   in reset(), a thread-identity guard in __post_init__ and reset(),   and a new yield_check parameter on reset(). - script_runner.py passes _maybe_handle_execution_control_request as   the yield check, calls coordinator.join() after exec(), and runs   coordinator.drain() if RerunException/StopException escape from   the exec/join pair. The yield-point hook re-raises any worker-   stored exception (preserving original type + RerunData) on the   script-thread branch and raises StopException on the worker-thread   branch when should_stop() is set. - New runner.parallelMaxWorkers config option (default None →   ThreadPoolExecutor's default sizing).  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",1
lib/streamlit/runtime/scriptrunner/script_runner.py,Python,0,2,34,72,521,119,11,112,1,18,36,121,10,streamlit,https://github.com/streamlit/streamlit.git,f9a3b8cfc1b3b05e3111f71461aa5939d1b78265,181690587bbb08c884332e4c477e4a67c8ae1c85,"Add ParallelFragmentCoordinator and post-exec join barrier  Lands the coordinator + join-barrier infrastructure for parallel fragments. No fragment is dispatched yet — submit() has no callers and join() is a no-op — so runtime behaviour is identical to develop, but every full-app run now owns a ParallelFragmentCoordinator and the script runner is wired to wait on outstanding worker fragments after exec().  - ParallelFragmentCoordinator owns a ThreadPoolExecutor, an   outstanding-work counter, a stop event, and a first-writer-wins   worker-exception slot (in lib/streamlit/runtime/fragment.py). - ScriptRunContext gains a parallel_coordinator field constructed   in reset(), a thread-identity guard in __post_init__ and reset(),   and a new yield_check parameter on reset(). - script_runner.py passes _maybe_handle_execution_control_request as   the yield check, calls coordinator.join() after exec(), and runs   coordinator.drain() if RerunException/StopException escape from   the exec/join pair. The yield-point hook re-raises any worker-   stored exception (preserving original type + RerunData) on the   script-thread branch and raises StopException on the worker-thread   branch when should_stop() is set. - New runner.parallelMaxWorkers config option (default None →   ThreadPoolExecutor's default sizing).  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",1
lib/streamlit/runtime/scriptrunner_utils/script_run_context.py,Python,15,2,26,50,290,55,5,49,4,15,12,83,5,streamlit,https://github.com/streamlit/streamlit.git,f9a3b8cfc1b3b05e3111f71461aa5939d1b78265,181690587bbb08c884332e4c477e4a67c8ae1c85,"Add ParallelFragmentCoordinator and post-exec join barrier  Lands the coordinator + join-barrier infrastructure for parallel fragments. No fragment is dispatched yet — submit() has no callers and join() is a no-op — so runtime behaviour is identical to develop, but every full-app run now owns a ParallelFragmentCoordinator and the script runner is wired to wait on outstanding worker fragments after exec().  - ParallelFragmentCoordinator owns a ThreadPoolExecutor, an   outstanding-work counter, a stop event, and a first-writer-wins   worker-exception slot (in lib/streamlit/runtime/fragment.py). - ScriptRunContext gains a parallel_coordinator field constructed   in reset(), a thread-identity guard in __post_init__ and reset(),   and a new yield_check parameter on reset(). - script_runner.py passes _maybe_handle_execution_control_request as   the yield check, calls coordinator.join() after exec(), and runs   coordinator.drain() if RerunException/StopException escape from   the exec/join pair. The yield-point hook re-raises any worker-   stored exception (preserving original type + RerunData) on the   script-thread branch and raises StopException on the worker-thread   branch when should_stop() is set. - New runner.parallelMaxWorkers config option (default None →   ThreadPoolExecutor's default sizing).  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",1
lib/streamlit/runtime/fragment.py,Python,0,2,29,67,479,251,15,84,22,32,14,98,8,streamlit,https://github.com/streamlit/streamlit.git,a46f5bc63ae6d67f01b80dedc833a0e05ff30888,cef1d442d86515e7dee878b5c37c99e79696e5f8,"Fragment: fix duplicate widgets for sequential fragments nested in parallel ones  Sequential `@st.fragment`s nested inside a `@st.fragment(parallel=True)` body were rendering with asymmetric delta paths between the initial worker-thread run and the subsequent main-thread fragment rerun. On the initial run the nested fragment skipped creating its own `st.container()` and wrote its widgets directly into the parallel fragment's container; on the rerun it created a fresh sub-container and wrote the widgets one level deeper. The frontend kept both, so e.g. clicking the inner button in M9 (nested sequential inside parallel) made a duplicate inner button appear next to the original.  Root cause: `is_parallel_worker` on `FragmentThreadState` was overloaded for two semantics — (1) ""is this thread a parallel worker?"" (true thread- local, used by `_check_not_parallel_worker` for `@st.dialog` / `st.switch_page` guards) and (2) ""should this `wrapped_fragment` invocation skip creating its container because dispatch already pre-allocated one?"" (actually call-local). The thread-local implementation made (2) leak into nested fragments running inline on the same worker thread.  Fix: split the two semantics. Add `pre_allocated_container_fragment_id` to `FragmentThreadState`, set by `_run_parallel_fragment` when the worker initializes its thread state, and consumed (cleared) by `wrapped_fragment` on entry. Only the matching `wrapped_fragment` skips `st.container()`; nested fragments naturally see `None` and create their own. The container decision is now self-documenting at both producer and consumer sites.  `is_parallel_worker` is unchanged and continues to gate `_check_not_parallel_worker` (thread-local ""am I on a worker thread?"" is the right semantic there — `@st.dialog` and `st.switch_page` should be forbidden inside nested fragments too).  Verified end-to-end against the demo app at ~/dev/feature-demos/parallel-fragments/test_composition.py:   - M9 inner-button repro: 0/15 duplicates (was 10/10 before).   - M9 outer-reload, M8 outer-reload, M5 sequential reload: 3/3 each, no     regressions, no duplicates.   - Existing fragment unit tests: 523 passed.  Full investigation report: ~/dev/dev-orchestrator/projects/active/parallel-fragments/bugs/m9-inner-button-duplicate.md  The fix logically belongs in PR 7 (`Fragment dispatch — parallel=True parameter`) when the planned PR stack lands; this commit lands it directly on the prototype branch so the next preview wheel build picks up the fix for the demo.  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",1
lib/streamlit/runtime/scriptrunner_utils/script_run_context.py,Python,0,1,26,30,220,37,5,35,0,12,8,79,4,streamlit,https://github.com/streamlit/streamlit.git,a46f5bc63ae6d67f01b80dedc833a0e05ff30888,cef1d442d86515e7dee878b5c37c99e79696e5f8,"Fragment: fix duplicate widgets for sequential fragments nested in parallel ones  Sequential `@st.fragment`s nested inside a `@st.fragment(parallel=True)` body were rendering with asymmetric delta paths between the initial worker-thread run and the subsequent main-thread fragment rerun. On the initial run the nested fragment skipped creating its own `st.container()` and wrote its widgets directly into the parallel fragment's container; on the rerun it created a fresh sub-container and wrote the widgets one level deeper. The frontend kept both, so e.g. clicking the inner button in M9 (nested sequential inside parallel) made a duplicate inner button appear next to the original.  Root cause: `is_parallel_worker` on `FragmentThreadState` was overloaded for two semantics — (1) ""is this thread a parallel worker?"" (true thread- local, used by `_check_not_parallel_worker` for `@st.dialog` / `st.switch_page` guards) and (2) ""should this `wrapped_fragment` invocation skip creating its container because dispatch already pre-allocated one?"" (actually call-local). The thread-local implementation made (2) leak into nested fragments running inline on the same worker thread.  Fix: split the two semantics. Add `pre_allocated_container_fragment_id` to `FragmentThreadState`, set by `_run_parallel_fragment` when the worker initializes its thread state, and consumed (cleared) by `wrapped_fragment` on entry. Only the matching `wrapped_fragment` skips `st.container()`; nested fragments naturally see `None` and create their own. The container decision is now self-documenting at both producer and consumer sites.  `is_parallel_worker` is unchanged and continues to gate `_check_not_parallel_worker` (thread-local ""am I on a worker thread?"" is the right semantic there — `@st.dialog` and `st.switch_page` should be forbidden inside nested fragments too).  Verified end-to-end against the demo app at ~/dev/feature-demos/parallel-fragments/test_composition.py:   - M9 inner-button repro: 0/15 duplicates (was 10/10 before).   - M9 outer-reload, M8 outer-reload, M5 sequential reload: 3/3 each, no     regressions, no duplicates.   - Existing fragment unit tests: 523 passed.  Full investigation report: ~/dev/dev-orchestrator/projects/active/parallel-fragments/bugs/m9-inner-button-duplicate.md  The fix logically belongs in PR 7 (`Fragment dispatch — parallel=True parameter`) when the planned PR stack lands; this commit lands it directly on the prototype branch so the next preview wheel build picks up the fix for the demo.  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",1
lib/streamlit/elements/widgets/data_editor.py,Python,1,2,38,88,935,364,29,162,18,18,57,200,5,streamlit,https://github.com/streamlit/streamlit.git,27b76b816d507f8ee22ec094ed5aa07190714ee0,009d6f31edb88acadcd1c9c0a6df18896db9388c,"fix: address review comments for schema-based identity  - Fix: Only pass data_signature kwarg when schema identity is enabled to   avoid changing element IDs for existing non-schema-identity data editors - Fix: Handle disabled iterable (list of column names) in signature hash - Fix: Handle MultiIndex level names in signature hash (use index.names) - Fix: Use _pos: prefix for int keys in column_config_mapping to avoid   collisions with columns named like ""1"" - Add tests for the above fixes  Co-Authored-By: Claude Opus 4.5 <noreply@anthropic.com>",1
lib/streamlit/runtime/scriptrunner_utils/script_run_context.py,Python,15,2,26,50,290,55,5,49,4,15,12,83,5,streamlit,https://github.com/streamlit/streamlit.git,9e2e073b8ebca68f6f14186778762cfba824d07a,9e2e073b8ebca68f6f14186778762cfba824d07a,docs: tighten thread-storage and snapshot comments  Sentinel/fields-slot block reduced to one line per slot. Dropped the asdict tuple-preservation NOTE — the comment site doesn't need to defend the dataclass field type.  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>,0
lib/streamlit/runtime/fragment.py,Python,5,2,23,38,314,221,10,50,19,20,9,51,10,streamlit,https://github.com/streamlit/streamlit.git,46b3ac60e3ff6f477e72ed4e19a5f583dfcd3d5c,46b3ac60e3ff6f477e72ed4e19a5f583dfcd3d5c,docs: trim fragment wrapper comments  Tighten the active-hash-context placement rationale and remove the restate-what-scoped()-does comment above the scoped() with-block.  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>,0
lib/streamlit/elements/widgets/data_editor.py,Python,1,2,38,65,853,350,26,140,17,17,43,184,5,streamlit,https://github.com/streamlit/streamlit.git,57b47076efb263f4bfc020f09f4a738ed5b5f73b,c9be5a60375f2ddf418ac69be208f76ad2800e06,"Add schema-based identity for st.data_editor  When `key` is provided and `num_rows=""fixed""`, use a schema-based signature for element ID instead of full data hash. This allows data values to change without resetting edit state, while schema changes (columns, types, row count) still reset state.  Closes #7749, #6540  Co-Authored-By: Claude Opus 4.5 <noreply@anthropic.com>",1
lib/streamlit/runtime/scriptrunner_utils/script_run_context.py,Python,16,2,26,51,290,57,5,49,4,15,12,83,5,streamlit,https://github.com/streamlit/streamlit.git,839aef59fd892b95479c9a6bad73437db7abc473,839aef59fd892b95479c9a6bad73437db7abc473,docs: tighten inline comments in add_script_run_ctx  Skip-wrap comment trimmed; the self-attach branch now points readers at the docstring for the behaviour contract instead of duplicating it.  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>,0
lib/streamlit/runtime/scriptrunner_utils/script_run_context.py,Python,16,2,26,53,290,63,5,51,4,15,15,83,5,streamlit,https://github.com/streamlit/streamlit.git,ea12fe59e4b19c316ee288e1598e87939c0c1b9d,ea12fe59e4b19c316ee288e1598e87939c0c1b9d,"docs: tighten parent-snapshot setattr comment  Same goal as the prior docstring tighten — keep the load-bearing contracts (last-wins, asdict tuple preservation) and drop redundant hedging.  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",0
lib/streamlit/runtime/scriptrunner_utils/script_run_context.py,Python,16,2,26,53,290,63,5,51,4,15,15,83,5,streamlit,https://github.com/streamlit/streamlit.git,34a25fba0fad79c05b493e2a7ce62b2c7991c217,34a25fba0fad79c05b493e2a7ce62b2c7991c217,docs: tighten add_script_run_ctx docstring  Cut implementation chatter and the duplicated leading sentence; collapse the MPA v1 paragraph to value + audience + escape hatch + test anchor. No behavior change.  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>,0
lib/streamlit/elements/empty.py,Python,0,1,10,41,190,137,7,20,7,8,7,19,3,streamlit,https://github.com/streamlit/streamlit.git,81534c85f68ba7f258d52727a61253018ee6e012,c2a4fc2357409740acefa31078e416a9f7931133,"fix: address review comments for st.skeleton()  - Fix width parameter not being honored by using LARGE_ELEMENT config   instead of FULL_WIDTH, allowing layout config widthConfig to take effect - Fix ComponentInstance regression by adding fillContainer prop to Skeleton   component - internal usages (custom components, Suspense fallbacks) now   use default dimensions while public st.skeleton() fills its container - Add explicit bool exclusion for height parameter to prevent silent   acceptance of boolean values (since isinstance(True, int) is True) - Add negative assertions to E2E tests to verify skeleton is removed   after context manager exits or placeholder is replaced - Update frontend tests to cover fillContainer behavior for both   public API and internal usage paths  Co-Authored-By: Claude Opus 4.5 <noreply@anthropic.com>",1
lib/streamlit/delta_generator.py,Python,3,2,81,51,512,116,24,95,20,25,24,98,6,streamlit,https://github.com/streamlit/streamlit.git,d7ae8455ae3470017e758c4113e5ac8ffe8191f2,928edc200f5ed63e5749e2951e190780daf12953,"polish: address AI review nitpicks + add nested fragment delta_path test  - fragment.py: move active_hash_context computation above   ThreadState.scoped(fragment_id=...) so the comparison is not   load-bearing on scoped()'s ""only touches fragment_id"" semantics. - fragment_test.py: add regression test asserting that after an inner   fragment returns from inside an outer fragment, ThreadState.delta_path   is restored to the outer's prior value. Locks in the quiet bug fix this   refactor cures (pre-PR's finally block wiped current_fragment_delta_path   to [] on exit, masking outer-fragment bounds in check_fragment_path_policy). - delta_generator.py: document the invariant that ThreadState is   initialized whenever ctx is bound on a thread. - script_run_context.py: add invariant comments on dataclasses.asdict   preserving delta_path as a tuple, and on the single-use Thread   guarantee that bounds the sentinel's relevance. - exception_capturing_thread.py: document the per-thread default-arg   closure capture trick so a future ""cleanup"" doesn't silently break it.  No behavior changes besides the source-position move in fragment.py (equivalent because run_with_active_hash defers until __enter__).  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",1
lib/streamlit/runtime/fragment.py,Python,5,2,23,38,314,221,10,51,19,20,10,51,10,streamlit,https://github.com/streamlit/streamlit.git,d7ae8455ae3470017e758c4113e5ac8ffe8191f2,928edc200f5ed63e5749e2951e190780daf12953,"polish: address AI review nitpicks + add nested fragment delta_path test  - fragment.py: move active_hash_context computation above   ThreadState.scoped(fragment_id=...) so the comparison is not   load-bearing on scoped()'s ""only touches fragment_id"" semantics. - fragment_test.py: add regression test asserting that after an inner   fragment returns from inside an outer fragment, ThreadState.delta_path   is restored to the outer's prior value. Locks in the quiet bug fix this   refactor cures (pre-PR's finally block wiped current_fragment_delta_path   to [] on exit, masking outer-fragment bounds in check_fragment_path_policy). - delta_generator.py: document the invariant that ThreadState is   initialized whenever ctx is bound on a thread. - script_run_context.py: add invariant comments on dataclasses.asdict   preserving delta_path as a tuple, and on the single-use Thread   guarantee that bounds the sentinel's relevance. - exception_capturing_thread.py: document the per-thread default-arg   closure capture trick so a future ""cleanup"" doesn't silently break it.  No behavior changes besides the source-position move in fragment.py (equivalent because run_with_active_hash defers until __enter__).  Co-authored-by: Cursor <cursoragent@cursor.com>  Co-authored-by: lawilby <laura.wilby+oss@snowflake.com>",1
